protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,symbol1,symbol2
ENSMUSP00000003521,ENSMUSP00000037631,0.0,0.0,0.0,824.0,803.0,0.0,448.0,979.0,Rps11,Mrps6
ENSMUSP00000003521,ENSMUSP00000042457,0.0,0.0,0.0,696.0,482.0,0.0,285.0,877.0,Rps11,Eef1a1
ENSMUSP00000003521,ENSMUSP00000044497,0.0,0.0,0.0,121.0,766.0,0.0,132.0,805.0,Rps11,Mrpl34
ENSMUSP00000003521,ENSMUSP00000031024,139.0,0.0,0.0,854.0,978.0,0.0,570.0,998.0,Rps11,Mrpl33
ENSMUSP00000003521,ENSMUSP00000120911,0.0,0.0,0.0,86.0,911.0,400.0,0.0,946.0,Rps11,Tbl3
ENSMUSP00000003521,ENSMUSP00000046046,116.0,0.0,0.0,691.0,653.0,0.0,319.0,926.0,Rps11,Efl1
ENSMUSP00000003521,ENSMUSP00000024763,0.0,0.0,0.0,256.0,701.0,0.0,255.0,819.0,Rps11,Mrps18a
ENSMUSP00000003521,ENSMUSP00000084252,120.0,0.0,0.0,824.0,762.0,0.0,489.0,978.0,Rps11,Polr1c
ENSMUSP00000003521,ENSMUSP00000112719,0.0,0.0,0.0,816.0,784.0,0.0,134.0,962.0,Rps11,Wdr31
ENSMUSP00000003521,ENSMUSP00000022203,59.0,0.0,0.0,85.0,821.0,0.0,319.0,880.0,Rps11,Dimt1
ENSMUSP00000003521,ENSMUSP00000100534,0.0,0.0,0.0,67.0,417.0,720.0,0.0,834.0,Rps11,Mcts2
ENSMUSP00000003521,ENSMUSP00000131207,0.0,0.0,0.0,277.0,724.0,0.0,146.0,814.0,Rps11,Eefsec
ENSMUSP00000003521,ENSMUSP00000099613,102.0,0.0,0.0,653.0,612.0,0.0,254.0,897.0,Rps11,Hmgn2
ENSMUSP00000003521,ENSMUSP00000103940,119.0,0.0,0.0,991.0,990.0,800.0,838.0,999.0,Rps11,Rps16
ENSMUSP00000003521,ENSMUSP00000127859,116.0,0.0,0.0,763.0,716.0,0.0,319.0,954.0,Rps11,Rpl9-ps6
ENSMUSP00000003521,ENSMUSP00000076418,119.0,0.0,0.0,771.0,635.0,0.0,361.0,946.0,Rps11,Polr3b
ENSMUSP00000003521,ENSMUSP00000067579,0.0,0.0,0.0,0.0,912.0,400.0,67.0,946.0,Rps11,Rcl1
ENSMUSP00000003521,ENSMUSP00000038382,0.0,0.0,0.0,0.0,904.0,400.0,153.0,946.0,Rps11,Nop14
ENSMUSP00000003521,ENSMUSP00000048285,116.0,0.0,0.0,704.0,478.0,0.0,99.0,860.0,Rps11,Metap2
ENSMUSP00000003521,ENSMUSP00000072008,63.0,0.0,0.0,814.0,978.0,400.0,527.0,998.0,Rps11,Pdcd11
ENSMUSP00000003521,ENSMUSP00000038263,0.0,0.0,0.0,91.0,941.0,400.0,113.0,967.0,Rps11,Noc4l
ENSMUSP00000003521,ENSMUSP00000046506,0.0,0.0,0.0,953.0,991.0,0.0,417.0,999.0,Rps11,Rpl37
ENSMUSP00000003521,ENSMUSP00000092888,116.0,0.0,0.0,821.0,785.0,0.0,335.0,974.0,Rps11,Rpl7l1
ENSMUSP00000003521,ENSMUSP00000105147,120.0,0.0,0.0,820.0,762.0,0.0,465.0,977.0,Rps11,Polr2c
ENSMUSP00000003521,ENSMUSP00000032124,0.0,0.0,0.0,926.0,978.0,0.0,525.0,999.0,Rps11,Mrpl19
ENSMUSP00000003521,ENSMUSP00000016977,0.0,0.0,0.0,281.0,701.0,0.0,357.0,849.0,Rps11,Mrps18c
ENSMUSP00000003521,ENSMUSP00000038352,119.0,0.0,0.0,990.0,991.0,800.0,594.0,999.0,Rps11,Rps29
ENSMUSP00000003521,ENSMUSP00000100046,120.0,0.0,0.0,818.0,756.0,0.0,448.0,975.0,Rps11,Sec61a2
ENSMUSP00000003521,ENSMUSP00000032597,0.0,0.0,0.0,964.0,990.0,0.0,677.0,999.0,Rps11,Rpl28
ENSMUSP00000003521,ENSMUSP00000017147,84.0,0.0,0.0,577.0,513.0,0.0,172.0,822.0,Rps11,Svs3a
ENSMUSP00000003521,ENSMUSP00000088736,0.0,0.0,0.0,277.0,767.0,400.0,118.0,898.0,Rps11,Eif2s3y
ENSMUSP00000003521,ENSMUSP00000102209,0.0,0.0,0.0,966.0,990.0,0.0,693.0,999.0,Rps11,Rpl38
ENSMUSP00000003521,ENSMUSP00000087896,0.0,0.0,0.0,105.0,911.0,400.0,0.0,948.0,Rps11,Utp3
ENSMUSP00000003521,ENSMUSP00000152345,88.0,0.0,0.0,896.0,978.0,0.0,527.0,998.0,Rps11,Mrpl32
ENSMUSP00000003521,ENSMUSP00000099541,223.0,0.0,0.0,986.0,990.0,0.0,731.0,999.0,Rps11,Rpl23a
ENSMUSP00000003521,ENSMUSP00000073880,0.0,0.0,0.0,986.0,990.0,800.0,557.0,999.0,Rps11,Rps7
ENSMUSP00000003521,ENSMUSP00000000756,0.0,0.0,0.0,989.0,990.0,0.0,581.0,999.0,Rps11,Rpl13
ENSMUSP00000003521,ENSMUSP00000079538,0.0,0.0,0.0,83.0,766.0,400.0,60.0,862.0,Rps11,Utp14a
ENSMUSP00000003521,ENSMUSP00000042134,61.0,0.0,0.0,930.0,0.0,0.0,516.0,965.0,Rps11,Tsfm
ENSMUSP00000003521,ENSMUSP00000071616,116.0,0.0,0.0,972.0,973.0,0.0,614.0,999.0,Rps11,Rpl7
ENSMUSP00000003521,ENSMUSP00000030675,0.0,0.0,0.0,774.0,718.0,0.0,361.0,955.0,Rps11,Mrps15
ENSMUSP00000003521,ENSMUSP00000027252,0.0,0.0,0.0,578.0,888.0,0.0,523.0,975.0,Rps11,Eif5b
ENSMUSP00000003521,ENSMUSP00000104179,119.0,0.0,0.0,988.0,990.0,800.0,620.0,999.0,Rps11,Rps5
ENSMUSP00000003521,ENSMUSP00000046101,116.0,0.0,0.0,739.0,991.0,0.0,371.0,998.0,Rps11,Eef2
ENSMUSP00000003521,ENSMUSP00000129325,119.0,0.0,0.0,770.0,772.0,0.0,361.0,966.0,Rps11,Rpl3l
ENSMUSP00000003521,ENSMUSP00000026322,120.0,0.0,0.0,818.0,416.0,0.0,370.0,933.0,Rps11,Polr3a
ENSMUSP00000003521,ENSMUSP00000030942,0.0,0.0,0.0,923.0,978.0,0.0,579.0,999.0,Rps11,Mrpl20
ENSMUSP00000003521,ENSMUSP00000031167,119.0,0.0,0.0,773.0,635.0,0.0,361.0,947.0,Rps11,Polr2b
ENSMUSP00000003521,ENSMUSP00000114434,116.0,0.0,0.0,701.0,762.0,0.0,176.0,941.0,Rps11,Pa2g4
ENSMUSP00000003521,ENSMUSP00000113761,0.0,0.0,0.0,872.0,0.0,0.0,0.0,872.0,Rps11,Pdcd5
ENSMUSP00000003521,ENSMUSP00000129072,120.0,0.0,0.0,990.0,990.0,0.0,709.0,999.0,Rps11,Rpl26
ENSMUSP00000003521,ENSMUSP00000026495,62.0,0.0,0.0,885.0,0.0,0.0,456.0,936.0,Rps11,Atp5f1a
ENSMUSP00000003521,ENSMUSP00000132443,120.0,0.0,0.0,835.0,785.0,0.0,447.0,980.0,Rps11,Mrps12
ENSMUSP00000003521,ENSMUSP00000004470,0.0,0.0,0.0,0.0,911.0,400.0,0.0,944.0,Rps11,Utp20
ENSMUSP00000003521,ENSMUSP00000113431,0.0,0.0,0.0,105.0,815.0,0.0,185.0,853.0,Rps11,Rsl1d1
ENSMUSP00000003521,ENSMUSP00000155657,119.0,0.0,0.0,989.0,990.0,0.0,704.0,999.0,Rps11,Rpl8
ENSMUSP00000003521,ENSMUSP00000099595,223.0,0.0,0.0,977.0,990.0,0.0,876.0,999.0,Rps11,Rpl11
ENSMUSP00000003521,ENSMUSP00000156255,0.0,0.0,0.0,818.0,803.0,0.0,448.0,978.0,Rps11,Gm49711
ENSMUSP00000003521,ENSMUSP00000082055,102.0,0.0,0.0,949.0,942.0,0.0,375.0,998.0,Rps11,Rpl10
ENSMUSP00000003521,ENSMUSP00000048348,0.0,0.0,0.0,144.0,827.0,0.0,213.0,873.0,Rps11,Mrps35
ENSMUSP00000003521,ENSMUSP00000110532,0.0,0.0,0.0,973.0,966.0,800.0,694.0,999.0,Rps11,Rps10
ENSMUSP00000003521,ENSMUSP00000135533,0.0,0.0,0.0,857.0,0.0,0.0,0.0,857.0,Rps11,Rpl41
ENSMUSP00000003521,ENSMUSP00000035177,119.0,0.0,0.0,771.0,716.0,0.0,361.0,958.0,Rps11,Mrpl3
ENSMUSP00000003521,ENSMUSP00000088456,0.0,0.0,0.0,157.0,978.0,0.0,176.0,983.0,Rps11,Dap3
ENSMUSP00000003521,ENSMUSP00000029786,60.0,0.0,0.0,927.0,978.0,0.0,527.0,999.0,Rps11,Mrpl9
ENSMUSP00000003521,ENSMUSP00000155332,0.0,0.0,0.0,841.0,534.0,0.0,535.0,962.0,Rps11,Polr2f
ENSMUSP00000003521,ENSMUSP00000117987,0.0,0.0,0.0,814.0,310.0,0.0,65.0,869.0,Rps11,Ppia
ENSMUSP00000003521,ENSMUSP00000126294,0.0,0.0,0.0,989.0,990.0,800.0,777.0,999.0,Rps11,Rps13
ENSMUSP00000003521,ENSMUSP00000128489,119.0,0.0,0.0,814.0,784.0,0.0,361.0,974.0,Rps11,Gm6133
ENSMUSP00000003521,ENSMUSP00000038839,0.0,0.0,0.0,325.0,828.0,0.0,127.0,889.0,Rps11,Eif3l
ENSMUSP00000003521,ENSMUSP00000157556,119.0,0.0,0.0,929.0,955.0,0.0,533.0,998.0,Rps11,Rpl17
ENSMUSP00000003521,ENSMUSP00000044417,223.0,0.0,0.0,939.0,917.0,0.0,527.0,997.0,Rps11,Mrpl12
ENSMUSP00000003521,ENSMUSP00000126825,44.0,0.0,0.0,241.0,817.0,500.0,102.0,929.0,Rps11,Eif5
ENSMUSP00000003521,ENSMUSP00000120096,0.0,0.0,0.0,949.0,942.0,540.0,255.0,998.0,Rps11,Uba52
ENSMUSP00000003521,ENSMUSP00000000804,0.0,0.0,0.0,114.0,300.0,720.0,68.0,816.0,Rps11,Ddx3x
ENSMUSP00000003521,ENSMUSP00000039027,0.0,0.0,0.0,42.0,822.0,0.0,70.0,827.0,Rps11,Tsr1
ENSMUSP00000003521,ENSMUSP00000120528,120.0,0.0,0.0,986.0,990.0,800.0,822.0,999.0,Rps11,Rps20
ENSMUSP00000003521,ENSMUSP00000039784,0.0,0.0,0.0,408.0,829.0,0.0,53.0,895.0,Rps11,Mrpl23
ENSMUSP00000003521,ENSMUSP00000147813,116.0,153.0,0.0,728.0,713.0,0.0,319.0,952.0,Rps11,Gm45713
ENSMUSP00000003521,ENSMUSP00000032998,223.0,0.0,0.0,988.0,990.0,800.0,737.0,999.0,Rps11,Rps3
ENSMUSP00000003521,ENSMUSP00000032841,0.0,0.0,0.0,193.0,977.0,0.0,98.0,981.0,Rps11,Mrpl46
ENSMUSP00000003521,ENSMUSP00000095441,61.0,0.0,0.0,0.0,782.0,0.0,448.0,877.0,Rps11,Otud3
ENSMUSP00000003521,ENSMUSP00000071214,0.0,0.0,0.0,547.0,915.0,500.0,247.0,983.0,Rps11,Eif2s1
ENSMUSP00000003521,ENSMUSP00000066797,84.0,0.0,0.0,787.0,784.0,0.0,178.0,960.0,Rps11,Rsrc1
ENSMUSP00000003521,ENSMUSP00000022815,0.0,0.0,0.0,133.0,911.0,0.0,0.0,919.0,Rps11,Ngdn
ENSMUSP00000003521,ENSMUSP00000126892,119.0,0.0,0.0,773.0,710.0,0.0,360.0,957.0,Rps11,Rps18-ps6
ENSMUSP00000003521,ENSMUSP00000116746,0.0,0.0,0.0,151.0,770.0,0.0,520.0,898.0,Rps11,Mrpl58
ENSMUSP00000003521,ENSMUSP00000099561,120.0,0.0,0.0,826.0,787.0,0.0,448.0,979.0,Rps11,Mrto4
ENSMUSP00000003521,ENSMUSP00000075031,102.0,0.0,0.0,629.0,612.0,0.0,254.0,890.0,Rps11,Hmgn2-ps
ENSMUSP00000003521,ENSMUSP00000019950,0.0,0.0,0.0,56.0,910.0,0.0,216.0,927.0,Rps11,Ltv1
ENSMUSP00000003521,ENSMUSP00000099435,223.0,0.0,0.0,986.0,990.0,0.0,557.0,999.0,Rps11,Rpl23
ENSMUSP00000003521,ENSMUSP00000068103,0.0,0.0,0.0,0.0,911.0,400.0,321.0,960.0,Rps11,Utp18
ENSMUSP00000003529,ENSMUSP00000091487,0.0,0.0,0.0,61.0,825.0,720.0,520.0,974.0,Paf1,Supt4a
ENSMUSP00000003529,ENSMUSP00000004786,0.0,0.0,0.0,121.0,824.0,0.0,0.0,838.0,Paf1,Polr2e
ENSMUSP00000003529,ENSMUSP00000051968,0.0,0.0,0.0,0.0,822.0,0.0,0.0,822.0,Paf1,Polr2k
ENSMUSP00000003529,ENSMUSP00000042283,0.0,0.0,0.0,48.0,955.0,720.0,143.0,988.0,Paf1,Supt16
ENSMUSP00000003529,ENSMUSP00000035245,0.0,0.0,0.0,130.0,801.0,0.0,447.0,895.0,Paf1,Cinp
ENSMUSP00000003529,ENSMUSP00000050771,0.0,0.0,0.0,58.0,978.0,0.0,68.0,978.0,Paf1,Polr2a
ENSMUSP00000003529,ENSMUSP00000105147,0.0,0.0,0.0,204.0,863.0,0.0,178.0,902.0,Paf1,Polr2c
ENSMUSP00000003529,ENSMUSP00000021405,0.0,0.0,0.0,48.0,822.0,0.0,0.0,823.0,Paf1,Polr2h
ENSMUSP00000003529,ENSMUSP00000107232,0.0,0.0,0.0,82.0,803.0,0.0,91.0,821.0,Paf1,Tnks1bp1
ENSMUSP00000003529,ENSMUSP00000019882,0.0,0.0,0.0,60.0,822.0,0.0,78.0,832.0,Paf1,Polr2i
ENSMUSP00000003529,ENSMUSP00000002121,0.0,0.0,0.0,115.0,830.0,540.0,148.0,933.0,Paf1,Supt6
ENSMUSP00000003529,ENSMUSP00000018337,0.0,0.0,0.0,106.0,978.0,800.0,700.0,998.0,Paf1,Cdc73
ENSMUSP00000003529,ENSMUSP00000093980,0.0,0.0,0.0,113.0,830.0,0.0,0.0,842.0,Paf1,Polr2g
ENSMUSP00000003529,ENSMUSP00000031167,0.0,0.0,0.0,104.0,867.0,0.0,74.0,880.0,Paf1,Polr2b
ENSMUSP00000003529,ENSMUSP00000155332,0.0,0.0,0.0,50.0,830.0,0.0,0.0,831.0,Paf1,Polr2f
ENSMUSP00000003529,ENSMUSP00000046905,0.0,0.0,0.0,219.0,995.0,800.0,587.0,999.0,Paf1,Leo1
ENSMUSP00000003529,ENSMUSP00000113560,0.0,0.0,0.0,118.0,911.0,800.0,228.0,986.0,Paf1,Skic8
ENSMUSP00000003529,ENSMUSP00000005749,0.0,0.0,0.0,193.0,991.0,800.0,652.0,999.0,Paf1,Ctr9
ENSMUSP00000003529,ENSMUSP00000146310,0.0,0.0,0.0,133.0,628.0,500.0,665.0,938.0,Paf1,Rnf40
ENSMUSP00000003529,ENSMUSP00000066256,0.0,0.0,0.0,71.0,534.0,720.0,81.0,873.0,Paf1,Ercc6
ENSMUSP00000003529,ENSMUSP00000043204,0.0,0.0,0.0,64.0,857.0,0.0,0.0,860.0,Paf1,Polr2l
ENSMUSP00000003529,ENSMUSP00000028767,0.0,0.0,0.0,105.0,985.0,720.0,551.0,998.0,Paf1,Rtf1
ENSMUSP00000003529,ENSMUSP00000009699,0.0,0.0,0.0,86.0,395.0,720.0,229.0,864.0,Paf1,Cdk9
ENSMUSP00000003529,ENSMUSP00000038505,0.0,0.0,0.0,54.0,810.0,0.0,0.0,812.0,Paf1,Polr2j
ENSMUSP00000003529,ENSMUSP00000076971,0.0,0.0,0.0,99.0,803.0,720.0,117.0,950.0,Paf1,Ssrp1
ENSMUSP00000003529,ENSMUSP00000147164,0.0,0.0,0.0,390.0,926.0,720.0,190.0,988.0,Paf1,Supt5
ENSMUSP00000003529,ENSMUSP00000128546,0.0,0.0,0.0,110.0,416.0,500.0,514.0,856.0,Paf1,Rnf20
ENSMUSP00000003529,ENSMUSP00000025106,0.0,0.0,0.0,47.0,825.0,0.0,0.0,826.0,Paf1,Polr2d
ENSMUSP00000003536,ENSMUSP00000022705,0.0,0.0,0.0,142.0,951.0,800.0,622.0,996.0,Med29,Med4
ENSMUSP00000003536,ENSMUSP00000024778,0.0,0.0,0.0,83.0,956.0,800.0,833.0,998.0,Med29,Med20
ENSMUSP00000003536,ENSMUSP00000103271,0.0,0.0,0.0,63.0,812.0,0.0,0.0,816.0,Med29,Gtf2h1
ENSMUSP00000003536,ENSMUSP00000002733,0.0,0.0,0.0,105.0,812.0,0.0,0.0,824.0,Med29,Gtf2f1
ENSMUSP00000003536,ENSMUSP00000142903,0.0,0.0,0.0,0.0,649.0,540.0,482.0,909.0,Med29,Med12l
ENSMUSP00000003536,ENSMUSP00000125156,0.0,0.0,0.0,79.0,964.0,800.0,768.0,998.0,Med29,Med6
ENSMUSP00000003536,ENSMUSP00000104855,0.0,0.0,0.0,128.0,950.0,800.0,679.0,996.0,Med29,Med7
ENSMUSP00000003536,ENSMUSP00000124317,0.0,0.0,0.0,57.0,812.0,0.0,155.0,836.0,Med29,Tbp
ENSMUSP00000003536,ENSMUSP00000044268,0.0,0.0,0.0,0.0,658.0,800.0,515.0,963.0,Med29,Med13
ENSMUSP00000003536,ENSMUSP00000054380,0.0,0.0,0.0,77.0,812.0,0.0,0.0,818.0,Med29,Ercc2
ENSMUSP00000003536,ENSMUSP00000080641,0.0,0.0,0.0,114.0,930.0,800.0,503.0,993.0,Med29,Med9
ENSMUSP00000003536,ENSMUSP00000019882,0.0,0.0,0.0,615.0,825.0,0.0,117.0,935.0,Med29,Polr2i
ENSMUSP00000003536,ENSMUSP00000103169,0.0,0.0,0.0,51.0,978.0,800.0,213.0,996.0,Med29,Med1
ENSMUSP00000003536,ENSMUSP00000022089,0.0,0.0,0.0,115.0,962.0,800.0,607.0,996.0,Med29,Med10
ENSMUSP00000003536,ENSMUSP00000042204,0.0,0.0,0.0,52.0,975.0,800.0,765.0,998.0,Med29,Med30
ENSMUSP00000003536,ENSMUSP00000038505,0.0,0.0,0.0,166.0,812.0,0.0,53.0,838.0,Med29,Polr2j
ENSMUSP00000003536,ENSMUSP00000100062,0.0,0.0,0.0,48.0,593.0,800.0,273.0,936.0,Med29,Ccnc
ENSMUSP00000003536,ENSMUSP00000144092,0.0,0.0,0.0,0.0,551.0,800.0,450.0,946.0,Med29,Med13l
ENSMUSP00000003536,ENSMUSP00000051968,0.0,0.0,0.0,153.0,818.0,0.0,0.0,839.0,Med29,Polr2k
ENSMUSP00000003536,ENSMUSP00000129375,0.0,0.0,0.0,53.0,976.0,800.0,810.0,999.0,Med29,Med16
ENSMUSP00000003536,ENSMUSP00000022030,0.0,0.0,0.0,63.0,818.0,0.0,85.0,830.0,Med29,Ccnh
ENSMUSP00000003536,ENSMUSP00000025241,0.0,0.0,0.0,52.0,812.0,0.0,0.0,814.0,Med29,Ercc3
ENSMUSP00000003536,ENSMUSP00000156511,0.0,0.0,0.0,0.0,942.0,0.0,0.0,942.0,Med29,Qki
ENSMUSP00000003536,ENSMUSP00000105147,0.0,0.0,0.0,108.0,846.0,0.0,114.0,867.0,Med29,Polr2c
ENSMUSP00000003536,ENSMUSP00000015920,0.0,0.0,0.0,89.0,934.0,800.0,648.0,995.0,Med29,Med22
ENSMUSP00000003536,ENSMUSP00000021405,0.0,0.0,0.0,84.0,825.0,0.0,0.0,833.0,Med29,Polr2h
ENSMUSP00000003536,ENSMUSP00000043204,0.0,0.0,0.0,187.0,825.0,0.0,0.0,851.0,Med29,Polr2l
ENSMUSP00000003536,ENSMUSP00000050771,0.0,0.0,0.0,0.0,846.0,0.0,84.0,852.0,Med29,Polr2a
ENSMUSP00000003536,ENSMUSP00000017354,0.0,0.0,0.0,42.0,950.0,800.0,734.0,997.0,Med29,Med24
ENSMUSP00000003536,ENSMUSP00000021157,0.0,0.0,0.0,84.0,934.0,800.0,686.0,995.0,Med29,Med31
ENSMUSP00000003536,ENSMUSP00000031167,0.0,0.0,0.0,49.0,844.0,0.0,0.0,845.0,Med29,Polr2b
ENSMUSP00000003536,ENSMUSP00000090316,0.0,0.0,0.0,0.0,928.0,800.0,710.0,995.0,Med29,Med23
ENSMUSP00000003536,ENSMUSP00000115882,0.0,0.0,0.0,84.0,991.0,720.0,782.0,999.0,Med29,Med28
ENSMUSP00000003536,ENSMUSP00000094239,0.0,0.0,0.0,47.0,976.0,800.0,808.0,998.0,Med29,Med14
ENSMUSP00000003536,ENSMUSP00000028139,0.0,0.0,0.0,65.0,973.0,800.0,926.0,999.0,Med29,Med27
ENSMUSP00000003536,ENSMUSP00000113697,0.0,0.0,0.0,66.0,812.0,0.0,0.0,816.0,Med29,Gtf2a2
ENSMUSP00000003536,ENSMUSP00000132287,0.0,0.0,0.0,80.0,812.0,0.0,0.0,819.0,Med29,Gtf2e2
ENSMUSP00000003536,ENSMUSP00000040355,0.0,0.0,0.0,225.0,812.0,0.0,0.0,847.0,Med29,Gtf2h5
ENSMUSP00000003536,ENSMUSP00000155332,0.0,0.0,0.0,388.0,825.0,0.0,156.0,901.0,Med29,Polr2f
ENSMUSP00000003536,ENSMUSP00000040936,0.0,0.0,0.0,0.0,561.0,540.0,400.0,868.0,Med29,Cdk19
ENSMUSP00000003536,ENSMUSP00000031333,0.0,0.0,0.0,57.0,812.0,0.0,64.0,819.0,Med29,Gtf2h3
ENSMUSP00000003536,ENSMUSP00000032429,0.0,0.0,0.0,61.0,949.0,800.0,683.0,996.0,Med29,Med21
ENSMUSP00000003536,ENSMUSP00000023525,0.0,0.0,0.0,51.0,812.0,0.0,0.0,813.0,Med29,Gtf2e1
ENSMUSP00000003536,ENSMUSP00000001565,0.0,0.0,0.0,84.0,812.0,0.0,0.0,820.0,Med29,Gtf2h4
ENSMUSP00000003536,ENSMUSP00000004786,0.0,0.0,0.0,83.0,844.0,0.0,70.0,855.0,Med29,Polr2e
ENSMUSP00000003536,ENSMUSP00000019229,0.0,0.0,0.0,153.0,962.0,800.0,713.0,997.0,Med29,Med8
ENSMUSP00000003536,ENSMUSP00000029938,0.0,0.0,0.0,57.0,812.0,0.0,119.0,830.0,Med29,Gtf2b
ENSMUSP00000003536,ENSMUSP00000085260,0.0,0.0,0.0,0.0,942.0,800.0,515.0,993.0,Med29,Med12
ENSMUSP00000003536,ENSMUSP00000101225,0.0,0.0,0.0,50.0,0.0,800.0,0.0,801.0,Med29,Cdk11b
ENSMUSP00000003536,ENSMUSP00000025106,0.0,0.0,0.0,85.0,848.0,0.0,0.0,854.0,Med29,Polr2d
ENSMUSP00000003536,ENSMUSP00000099627,0.0,0.0,0.0,0.0,988.0,800.0,852.0,999.0,Med29,Med18
ENSMUSP00000003536,ENSMUSP00000021345,0.0,0.0,0.0,0.0,812.0,0.0,0.0,811.0,Med29,Gtf2a1
ENSMUSP00000003536,ENSMUSP00000003049,0.0,0.0,0.0,71.0,917.0,800.0,281.0,987.0,Med29,Med25
ENSMUSP00000003536,ENSMUSP00000065228,0.0,0.0,0.0,46.0,811.0,0.0,0.0,812.0,Med29,Gtf2h2
ENSMUSP00000003536,ENSMUSP00000058697,0.0,0.0,0.0,51.0,824.0,800.0,654.0,986.0,Med29,Med26
ENSMUSP00000003536,ENSMUSP00000040944,0.0,0.0,0.0,46.0,942.0,0.0,0.0,942.0,Med29,Stn1
ENSMUSP00000003536,ENSMUSP00000012259,0.0,0.0,0.0,0.0,976.0,800.0,845.0,999.0,Med29,Med15
ENSMUSP00000003536,ENSMUSP00000021523,0.0,0.0,0.0,90.0,812.0,0.0,0.0,821.0,Med29,Mnat1
ENSMUSP00000003536,ENSMUSP00000022577,0.0,0.0,0.0,46.0,942.0,0.0,0.0,942.0,Med29,Zc3h13
ENSMUSP00000003536,ENSMUSP00000034411,0.0,0.0,0.0,57.0,951.0,800.0,805.0,997.0,Med29,Med17
ENSMUSP00000003536,ENSMUSP00000086312,0.0,0.0,0.0,145.0,878.0,0.0,0.0,890.0,Med29,Gtf2f2
ENSMUSP00000003536,ENSMUSP00000093980,0.0,0.0,0.0,86.0,836.0,0.0,0.0,844.0,Med29,Polr2g
ENSMUSP00000003536,ENSMUSP00000099705,0.0,0.0,0.0,117.0,960.0,800.0,690.0,997.0,Med29,Med19
ENSMUSP00000003536,ENSMUSP00000051515,0.0,0.0,0.0,66.0,776.0,0.0,354.0,853.0,Med29,Alkbh6
ENSMUSP00000003536,ENSMUSP00000019067,0.0,0.0,0.0,98.0,960.0,800.0,789.0,998.0,Med29,Med11
ENSMUSP00000003536,ENSMUSP00000088845,0.0,0.0,0.0,67.0,812.0,0.0,80.0,824.0,Med29,Cdk7
ENSMUSP00000003536,ENSMUSP00000031640,0.0,0.0,0.0,0.0,662.0,800.0,403.0,956.0,Med29,Cdk8
ENSMUSP00000003550,ENSMUSP00000043679,0.0,0.0,0.0,52.0,293.0,0.0,780.0,839.0,Ncstn,Gsap
ENSMUSP00000003550,ENSMUSP00000078741,0.0,0.0,0.0,44.0,113.0,650.0,547.0,847.0,Ncstn,Notch2
ENSMUSP00000003550,ENSMUSP00000058846,0.0,0.0,0.0,103.0,985.0,800.0,997.0,999.0,Ncstn,Aph1a
ENSMUSP00000003550,ENSMUSP00000034591,0.0,0.0,0.0,43.0,93.0,0.0,848.0,856.0,Ncstn,Bace1
ENSMUSP00000003550,ENSMUSP00000015612,0.0,0.0,0.0,0.0,113.0,650.0,504.0,832.0,Ncstn,Notch4
ENSMUSP00000003550,ENSMUSP00000141856,0.0,0.0,0.0,114.0,0.0,0.0,874.0,883.0,Ncstn,Apeh
ENSMUSP00000003550,ENSMUSP00000037583,0.0,0.0,0.0,61.0,121.0,900.0,953.0,995.0,Ncstn,Tmed10
ENSMUSP00000003550,ENSMUSP00000098786,0.0,0.0,0.0,164.0,992.0,900.0,998.0,999.0,Ncstn,Psen1
ENSMUSP00000003550,ENSMUSP00000130359,0.0,0.0,0.0,81.0,776.0,900.0,997.0,999.0,Ncstn,Aph1c
ENSMUSP00000003550,ENSMUSP00000005406,0.0,0.0,0.0,47.0,865.0,0.0,915.0,988.0,Ncstn,App
ENSMUSP00000003550,ENSMUSP00000044682,0.0,0.0,0.0,47.0,934.0,900.0,999.0,999.0,Ncstn,Psenen
ENSMUSP00000003550,ENSMUSP00000028288,0.0,0.0,0.0,0.0,747.0,650.0,668.0,968.0,Ncstn,Notch1
ENSMUSP00000003550,ENSMUSP00000063839,0.0,0.0,0.0,61.0,97.0,0.0,850.0,862.0,Ncstn,Adam10
ENSMUSP00000003550,ENSMUSP00000106735,0.0,0.0,0.0,0.0,984.0,900.0,998.0,999.0,Ncstn,Psen2
ENSMUSP00000003550,ENSMUSP00000054546,0.0,0.0,0.0,0.0,0.0,0.0,863.0,862.0,Ncstn,Rhbdl2
ENSMUSP00000003550,ENSMUSP00000034934,0.0,0.0,0.0,81.0,783.0,900.0,998.0,999.0,Ncstn,Aph1b
ENSMUSP00000003550,ENSMUSP00000085016,0.0,0.0,0.0,0.0,113.0,650.0,473.0,822.0,Ncstn,Notch3
ENSMUSP00000003554,ENSMUSP00000107695,0.0,0.0,0.0,376.0,0.0,0.0,794.0,866.0,Casq1,Cacna1s
ENSMUSP00000003554,ENSMUSP00000006626,0.0,0.0,0.0,729.0,54.0,0.0,500.0,860.0,Casq1,Actn3
ENSMUSP00000003554,ENSMUSP00000147250,0.0,0.0,0.0,55.0,79.0,900.0,472.0,947.0,Casq1,Ryr3
ENSMUSP00000003554,ENSMUSP00000093436,0.0,0.0,0.0,409.0,361.0,900.0,986.0,999.0,Casq1,Trdn
ENSMUSP00000003554,ENSMUSP00000021750,0.0,0.0,0.0,55.0,79.0,900.0,692.0,969.0,Casq1,Ryr2
